id,employer_id,name,employer,area,published_at,salary_from,salary_to,salary_currency,experience,employment,schedule,key_skills,description,specializations,url,fetched_at
125131889,3255952,Junior QA Engineer,Matryoshka,Москва,2025-09-10T08:47:10+0300,64000.0,110000.0,RUR,Нет опыта,Полная занятость,Удаленная работа,"['Тестирование', 'Тестирование игр', 'GameDev']","<p><strong>Matryoshka - </strong>разработчик и издатель казуальных игр.<br />Наш коллектив - увлеченные разработкой игр профессионалы. Команда работает в офисе Нови Сада (Сербия) и удаленно по всему миру.<br />Мы стремимся создавать проекты<strong> </strong>высокого качества, которые будут радовать миллионы игроков.</p> <p><strong>Рассмотрение кандидатов происходит по результатам выполнения тестового задания.</strong></p> <p><strong>​Задачи:</strong></p> <ul> <li> <p>Проведение ручного тестирования проектов компании на разных этапах разработки.</p> </li> <li> <p>Разработка, актуализация и оформление тестовой документации.</p> </li> <li> <p>Оформление баг-репортов в баг-трекинговой системе Jira.</p> </li> </ul> <p><strong>Мы ожидаем от кандидата:</strong></p> <ul> <li> <p>Знание теории тестирования.</p> </li> <li> <p>Опыт составления и ведения тестовой документации.</p> </li> <li> <p>Уверенное использование Android Studio, adb logcat, эмуляторов.</p> </li> <li> <p>Грамотная письменная и устная речь.</p> </li> </ul> <p><strong>Будет плюсом:</strong></p> <ul> <li> <p>Опыт работы с Charles Proxy или аналогами.</p> </li> <li> <p>Навыки работы с сервисами аналитики и краш-репортинга.</p> </li> <li> <p>Опыт работы в тестировании мобильных игр от года.</p> </li> <li> <p>Знание базовых гайдлайнов сторов (Google Play, App Store).</p> </li> <li> <p>Опыт работы с системами управления тестированием.</p> </li> <li> <p>Опыт работы с базами данных.</p> </li> </ul> <p><strong>Мы предлагаем:</strong></p> <ul> <li> <p>Комфортные рабочие условия, гибкое начало рабочего дня по вашему часовому поясу.</p> </li> <li> <p>Прозрачные процессы.</p> </li> <li> <p>Регулярный performance review.</p> </li> <li> <p>Возможность работать как в офисе Нови Сада, так и удаленно по всему миру.</p> </li> <li> <p>Официальное трудоустройство.</p> </li> <li> <p>Полный пакет ДМС, с первого дня работы.</p> </li> <li> <p>Профессиональную команду со стремлением разрабатывать качественные игры.</p> </li> </ul>",[],https://hh.ru/vacancy/125131889,2025-09-21 21:47:19.888535
108475505,7726,Стажер в департамент PR,NF Group,Москва,2025-08-25T10:50:01+0300,,,,Нет опыта,Полная занятость,Полный день,[],"<p>В Московском офисе консалтинговой компании NF GROUP открыта стажировка в Департаменте маркетинга и PR на направление &quot;Связи с общественностью&quot;.</p> <p><strong>Задачи:</strong></p> <ul> <li>Участие в подготовке комментариев для топовых СМИ от ведущих экспертов рынка недвижимости и инвестиций;</li> <li>Написание пресс-релизов на основе аналитических исследований (складская, офисная, торговая недвижимость, ретейл (бренды), стрит-ретейл, элитная городская и загородная недвижимость, инвестиции);</li> <li>Рерайт и вычитка текстов;</li> <li>Перевод и адаптация текстов с английского на русский и с русского на английский;</li> <li>Поиск и сбор информации (в зависимости от запроса);</li> <li>Выполнение задач отдела маркетинга по поручениям руководителя практики (аналитика, сбор данных, формирование отчетных таблиц, презентации);</li> <li>Присутствие на пресс-мероприятиях компании и участие в их подготовке.</li> </ul> <p><strong>Мы ищем:</strong></p> <ul> <li>В том числе студентов 3–5 курсов высших учебных заведений, выпускников (желательно по направлениям: маркетинг, PR, лингвистика, филология, журналистика, экономика) с уровнем английского языка intermediate и выше;</li> <li>Ответственных, внимательных и грамотных людей, готовых стать частью команды и активно обучаться; очень важно желание работать с текстами!</li> </ul> <p><strong>Мы предлагаем:</strong></p> <ul> <li>Стажировку/практику в крупнейшей консалтинговой компании в сфере недвижимости;</li> <li>Наставничество и поддержку сотрудников департамента;</li> <li>Разнообразие задач и стремительный профессиональный прогресс;</li> <li>Гибридный график работы (посещение офиса 2-3 раза в неделю).</li> </ul> <p><strong>Условия:</strong></p> <ul> <li>Стажировка <strong>не оплачивается</strong>, но вы получите официальное рекомендательное письмо от компании, портфолио и отличный опыт работы с различными PR-проектами и различными PR-инструментами;</li> <li>График стажировки: преимущественно 5/2, на время обучения part-time обсуждается.</li> <li>Длительность стажировки – <strong>от 3 месяцев.</strong></li> </ul> <p><strong>Просим вас указывать в сопроводительном письме предполагаемую длительность стажировки.</strong></p>",[],https://hh.ru/vacancy/108475505,2025-09-21 21:47:20.150272
125530185,4768936,Junior IT-рекрутер,LIAN,Москва,2025-09-19T13:31:25+0300,60000.0,,RUR,От 1 года до 3 лет,Полная занятость,Удаленная работа,[],"<p><strong>LIAN — системный интегратор с фокусом в аналитике и управлении данными.</strong></p> <p><strong>Мы работаем в трех направлениях:</strong></p> <p><strong>1. Автоматизация управленческой отчетности (BI) в малом и среднем бизнесе. </strong>Строим хранилища данных, настраиваем сбор и интеграцию, разрабатываем отчеты и дэшборды. Наш стек в BI включает все современные инструменты, в том числе open-source ПО.</p> <p><strong>2. Заказная разработка аналитических систем. </strong>Когда у нашего клиента есть специфичный запрос, мы разрабатываем аналитические системы с нуля. Часто применяем подходы BigData, Data Science, актуальные подходы к программному анализу данных и прогнозированию.</p> <p><strong>3. Запуск и ресурсное обеспечение команд разработки в комплексных проектах цифровой трансформации.</strong> Мы усиливаем команды наших партнеров и клиентов собственными сотрудниками и обеспечиваем максимально быстрый старт новых проектов. Среди наших заказчиков - крупные системные интеграторы, банки, нефтегазовые, химические производства, логистические компании, стартапы.</p> <strong>Чем предстоит заниматься:</strong> <ul> <li>Поддерживать актуальными вакансии на HH.ru и других ресурсах</li> <li>Обрабатывать отклики соискателей и производить поиск подходящих по базе HH.ru</li> <li>Проводить скрининг соискателей и фиксировать его результаты в системе</li> <li>Дополнять резюме подходящих кандидатов</li> <li>Согласовывать, назначать и контролировать проведение интервью с кандидатами</li> <li>Улучшать процесс подбора вместе с командой</li> </ul> <strong>Наши пожелания к кандидатам:</strong> <ul> <li>У вас есть базовый опыт подбора кадров в любой области.</li> <li>Вы полны желания начать карьеру в IT и обрести ценные знания и практический опыт.</li> <li>Вы отличный коммуникатор, умеете доносить свою позицию и слышать собеседника</li> <li>Вы работали в стартапах или динамично развивающихся компаниях и готовы к быстрым изменениям рабочих процессов</li> </ul> <strong>Что мы предлагаем:</strong> <ul> <li>Трудоустройство по ТК/СЗ</li> <li>Работаем удаленно </li> <li>Вознаграждение = Оклад + Бонусы</li> <li>Испытательный срок - 3 месяца, можно завершить раньше, если пойдет хорошо</li> <li>Широкие возможности для профессионального и карьерного роста</li> </ul> <p>В нашей команде работают профессионалы с разносторонним опытом. Здесь ты найдешь профессиональные задачи и новые вызовы, сможешь реализовать свой потенциал.<br />Хочешь стать частью нашей команды? Мы ждем твоего отклика и свяжемся с тобой !</p>",[],https://hh.ru/vacancy/125530185,2025-09-21 21:47:20.418147
125000486,849,Аналитик данных,Финансовые и бухгалтерские консультанты,Москва,2025-09-10T16:42:10+0300,,,,Нет опыта,Полная занятость,Полный день,[],"<p>Компания ФБК - ведущая аудиторская консалтинговая компания с 30-ти летней историей.</p> <p>Мы оказываем широкий спектр услуг в сфере аудита, налогов и права, оценки, консалтинга и аутсорсинга.<br />В состав группы ФБК, кроме аудиторских и консалтинговых практик, также входят юридическая фирма <strong>ФБК </strong><strong>Legal </strong>и IT-фирма <strong>ФБК </strong><strong>CyberSecurity.</strong></p> <p>Занимаем 5 место в списке RAEX по итогам 2023 года в категории &quot;Обязательный аудит&quot;.</p><br /><strong>Обязанности:</strong> <ul> <li>Сбор и предварительный анализ входящих данных от клиентов;</li> <li>Расчёт актуарных допущений ( текучесть, индексация и т.п.);</li> <li>Моделирование обязательств по долгосрочным программам вознаграждений;</li> <li>Подготовка актуарных заключений и отчетности по МСФО 19;</li> <li>Постепенный переход от Excel к автоматизированным расчетам на Python.</li> </ul> <strong>Требования:</strong> <ul> <li>Высшее или неоконченное высшее образование (математическое, техническое, экономическое);</li> <li>Уверенное владение Excel;</li> <li>Базовые знания Python (pandas, numpy и др.);</li> <li>Аналитическое мышление, внимательность к деталям, готовность разбираться в новых темах;</li> <li>Базовое знание английского языка (для чтения стандартов, документации, переписки).</li> </ul> <strong>Условия:</strong> <ul> <li>Участие в консалтинговых проектах для ведущих российских и международных компаний;</li> <li>Обучение актуарной практике и стандарту МСФО 19 с поддержкой опытных коллег;</li> <li>Возможность профессионального роста в области анализа данных и актуарного моделирования;</li> <li>Возможность частичной удаленной работы;</li> <li>Дружелюбную команду, нацеленную на развитие и обмен знаниями;</li> <li>Расширенный ДМС со стоматологией и психологом;</li> <li>Премиальное вознаграждение по результатам работы;</li> <li>Офис в 5-7 мин. от м. Чистые пруды, м. Красные ворота.</li> </ul>",[],https://hh.ru/vacancy/125000486,2025-09-21 21:47:20.643583
125509806,11768947,Руководитель отдела продаж (FMCG / продукты питания),ОЛЧИЗ,Москва,2025-09-19T08:02:23+0300,250000.0,,RUR,От 3 до 6 лет,Полная занятость,Полный день,"['Анализ продаж', 'Лидерство', 'Планирование', 'Аналитическое мышление', 'Управление продажами', 'Анализ рынка', 'Развитие продаж', 'Планирование продаж', 'Обучение персонала', 'Руководство коллективом', 'Аналитика продаж', 'B2B Продажи', 'Деловая коммуникация', 'Навыки переговоров', 'Трейд-маркетинговая стратегия', 'Анализ ассортиментной линейки', 'Управление командой', 'Поиск и привлечение клиентов', 'Мотивация персонала', 'FMCG Продажи']","<p><em><strong>Вы умеете наводить порядок в продажах и выводить команды на результат?</strong></em><br />Тогда у нас есть вызов: в 4-м квартале 2025 года нужно выполнить амбициозный план и выстроить систему, которая позволит компании уверенно войти в 2026-й год.</p> <p>Компания <strong>«Агата Криспи»</strong> — лидер российского рынка сырных снеков. Мы с 2011 года производим натуральную продукцию и являемся родоначальниками своей категории в России. В 2025-м мы поставили цель удвоить оборот до 400 млн рублей. Сейчас стало ясно: достичь X2 уже не успеем, потому что система продаж требует перестройки. Поэтому мы ищем сильного РОПа, который возьмёт управление на себя: выполнит план 4-го квартала и заложит основу для масштабирования бизнеса.</p> <h2><strong>5 причин выбрать нас</strong></h2> <p>Поддержка собственника и быстрые решения — никаких бюрократических барьеров, вы работаете напрямую с первыми лицами.</p> <p>Лидерские позиции на рынке — компания уже сильный игрок в сфере сырных снеков, и ваш вклад станет драйвером нового витка роста.</p> <p>Готовая стратегия роста — уже есть понимание, как прийти к цели. Ничего не нужно изобретать, нужно — делать.</p> <p>Рост до Коммерческого директора — начинаете как Руководитель отдела продаж, а при достижении целей берёте под контроль более широкие направления.</p> <p>Официальное оформление и чёткие KPI — предлагаем конкурентную зарплату и прозрачные бонусы за результат, чтобы ваш доход рос вместе с продажами.</p> <h2><strong>Задачи на ближайшее время</strong></h2> <ul> <li> <p>В 4-м квартале 2025 обеспечить выполнение плана по продажам.</p> </li> <li> <p>За первые 3 месяца навести порядок: описать процессы работы с клиентами, внедрить систему план-факт, регламенты и контрольные точки.</p> </li> <li> <p>Организовать работу текущей команды (3 менеджера + координатор) и нанять 4-го менеджера, обеспечив его быструю адаптацию и включение в систему.</p> </li> <li> <p>Внедрить ежедневный и еженедельный контроль выполнения задач, закрепить зоны ответственности.</p> </li> <li> <p>Разработать структуру отдела под масштабирование: разделение ролей хантеров и фермеров, KPI, скрипты.</p> </li> <li> <p>Настроить работу с разными каналами (опт, дистрибьюторы, розница), внедрить систему мотивации и контроля.</p> </li> <li> <p>Подготовить фундамент для роста 2026 года.</p> </li> </ul> <h2><strong>Наш идеальный кандидат</strong></h2> <ul> <li> <p>Опыт управления отделом продаж в FMCG (продукты питания).</p> </li> <li> <p>Работал с дистрибьюторами, оптовыми клиентами и традиционной розницей (опыт только с сетями — не подходит).</p> </li> <li> <p>Был в прямом подчинении у собственника или генерального директора.</p> </li> <li> <p>Знает, как работать с план/фактом, дебиторкой, рентабельностью.</p> </li> <li> <p>Умеет выстраивать систему под рост: подбор, адаптация и вовлечение сотрудников, разработка регламентов.</p> </li> <li> <p>Сильный аналитик: принимает решения на основе данных, видит причины отклонений.</p> </li> <li> <p>Лидер, способный вовлечь команду в стратегию и при необходимости сам «встать в поле».</p> </li> <li> <p>Готов работать в офисе у м. Отрадное</p> </li> </ul> <h2><strong>Мы предлагаем</strong></h2> <ul> <li> <p>Доход 250 000–350 000 ₽: оклад 130 000 ₽ + KPI + %.</p> </li> <li> <p>Официальное оформление, полный соцпакет.</p> </li> <li> <p>Офис: Москва, м. Отрадное.</p> </li> <li> <p>Команда и ресурсы: готовая база, действующие менеджеры и координатор, поддержка собственника.</p> </li> <li> <p>Перспективу роста: при успешной реализации задач — выход на уровень Коммерческого директора.</p> </li> </ul> <p><em><strong>Если вы умеете выстраивать отдел продаж, доводить команду до результата и хотите реализовать амбициозные проекты в FMCG-компании — отправляйте отклик прямо сейчас!</strong></em></p>",[],https://hh.ru/vacancy/125509806,2025-09-21 21:47:20.866082
124561214,589513,Аналитик,COZY HOME,Москва,2025-08-27T17:44:38+0300,,,,От 1 года до 3 лет,Полная занятость,Полный день,"['Аналитическое мышление', 'Системное мышление', 'Автоматизация процессов', 'Логическое мышление', 'Стратегическое мышление', 'Разработка стратегии развития', 'Системный анализ', 'Управление бизнес процессами', 'Организация управления данными', 'Стратегический анализ внешней среды', 'Аналитические исследования', 'Бизнес-анализ']","<p><strong>Обязанности:</strong></p> <ul> <li>Анализ ассортимента: проведение ABC-XYZ-анализа товарного портфеля; выявление хитов и аутсайдеров; мониторинг динамики продаж, остатков и оборачиваемости товаров</li> <li>Работа с маржинальностью: расчет и контроль рентабельности товаров/категорий; выявление причин падения маржи и предложение корректирующих мер</li> <li>Поддержка ценовой стратегии: анализ цен конкурентов; подготовка рекомендаций по ценообразованию; участие в разработке акционных программ и скидочной политики</li> <li>Анализ эффективности промо-акций: расчет маркетинговых и сбытовых акций; оценка влияния маркетинговых активностей на продажи</li> <li>Работа с данными: настройка и автоматизация отчетов в Excel/Google Sheets, OLAP-кубы, 1С; визуализация данных для презентаций руководству</li> <li>Подготовка регулярной отчетности: ежедневные/еженедельные/ежемесячные/годовые отчеты по продажам и ключевым метрикам</li> <li>Автоматизация процессов: участие в разработке технических заданий для автоматизации в аналитической и учетной системах; контроль за исполнением; тестирование и приемка</li> <li>Разработка метрик оценки эффективности товародвижения и анализ продаж для улучшения заказов</li> <li>Настройка и обновление прайс-листов, создание и активация промо-механик в 1С</li> <li>Кросс-функциональное взаимодействие с отделами маркетинга, продаж, логистики, склада, ВЭД, ИМ и МП</li> <li>Обработка и предоставление по запросу другой аналитической информации</li> </ul> <strong>Требования:</strong> <ul> <li>Опыт работы в товарной аналитике (retail, e-commerce, FMCG)</li> <li>Отличное знание Excel, OLAP-кубы</li> <li>Знание систем управления товародвижением, включая 1С</li> <li>Умение структурировать, систематизировать и интерпретировать данные и предлагать actionable insights</li> <li>Знание основ прогнозирования, понимание бизнес-процессов розничной торговли</li> <li>Умение работать с метриками оценки эффективности хранения и запасов</li> <li>Аналитическое мышление, внимательность</li> </ul> <strong>Условия:</strong> <ul> <li>Работа в федеральной текстильной компании (более 30 лет на рынке)</li> <li>Перспективы для профессионального развития и карьерного роста</li> <li>Официальное оформление по ТК РФ</li> <li>График работы: 5/2 c 9-00 до 18-00 (ОФИС)</li> <li>Насыщенная корпоративная жизнь: тематические пятницы, экскурсии по Москве и на производство компании, квизы, настольные игры, ENGLISH CLUB и др.</li> <li>Скидки на продукцию компании для сотрудников и новогодние подарки для детей</li> <li>Комфортный офис в 5 минутах ходьбы от м.Сокол</li> </ul>",[],https://hh.ru/vacancy/124561214,2025-09-21 21:47:21.139234
125494380,2391889,Бизнес-аналитик,ФАУ Роскапстрой,Москва,2025-09-21T16:19:53+0300,,,,От 1 года до 3 лет,Полная занятость,Полный день,[],"<p>ФАУ «РосКапСтрой» - Подведомственное учреждение Минстроя России ищет в свою команду <strong>бизнес-аналитика </strong>с целью реализации <strong>ИТ проектов федерального значения в сфере строительства</strong>.</p> <p><strong>ЧТО БУДЕТ ВХОДИТЬ В ОБЯЗАННОСТИ?</strong></p> <ul> <li>Участие в разработке информационных систем в сфере строительства;</li> <li>Сбор, анализ и систематизация информации, работа с данными и нормативно-правовой базой;</li> <li>Сбор, анализ, уточнение, формализация и управление бизнес - требованиями;</li> <li>Моделирование бизнес-процессов и схем в любой из нотаций (BPMN 2.0, UML, ER);</li> <li>Написание документации по проекту (бизнес и функциональные требования, Use Case, User Story, проектная, техническая и пользовательской документации, ТЗ);</li> <li>Анализ эффективности и разработка предложений по оптимизации и улучшению существующих процессов;</li> <li>Подготовка аналитических и операционных отчетов по результатам работы в текстовой, презентационной и устной форме.</li> </ul> <p><strong>ЧТО МЫ ЖДЕМ ОТ ТЕБЯ?</strong></p> <ul> <li>Строительный бэкграунд<em> </em>или хорошие знания предметной области;</li> <li>Понимание принципов работы баз данных, интеграционных взаимодействий (API, шины данных);</li> <li>Базовый уровень понимания и <em>опыт</em> использования основных нотаций моделирования (BPMN, IDEF);</li> </ul> <ul> <li>Уверенные знания цикла разработки ПО;</li> <li>Базовый уровень понимания принципов проектирования и описания архитектуры информационных систем;</li> <li>Умения выстраивать эффективную коммуникацию с любым собеседником (от коллег до бизнес-заказчиков) и собирать требования от заинтересованных лиц.</li> </ul> <p><strong>ЧТО БУДЕТ ПРЕИМУЩЕСТВОМ?</strong></p> <ul> <li><strong>Наличие образования или <em>опыт</em>а работы в сфере строительства</strong>;</li> <li>Опыт работы в команде Agile (Sc<em>ru</em>m, Kanban);</li> <li>Опыт работы с Figma, JIRA/Confluence, Yougile.</li> </ul> <p><strong>МЫ ПРЕДЛАГАЕМ:</strong></p> <ul> <li>официальное трудоустройство, полностью &quot;белая&quot; заработная плата;</li> <li>Соц. пакет в соответствии с ТК <em>РФ</em>;</li> <li>График работы 5/2 с 09:00-18:00, пятница сокращенный день;</li> <li>Офис расположен в шаговой доступности от станции м. Алексеевская;</li> <li>Открытый, дружный коллектив, внутренние корпоративные мероприятия;</li> <li>Возможность реализовать свои идеи вместе с нашей командой профессионалов.</li> </ul> <p><strong>Откликайтесь! Мы уже создали команду профессионалов, не хватает именно тебя!!!</strong></p>",[],https://hh.ru/vacancy/125494380,2025-09-21 21:47:21.383710
125277841,1689259,Frontend-разработчик,ДЖЕЙКЕТ РАБОТА,Москва,2025-09-21T14:48:57+0300,100000.0,140000.0,RUR,Нет опыта,Полная занятость,Полный день,,,,https://hh.ru/vacancy/125277841,2025-09-21 21:47:21.593707
125438077,4768936,Full‑stack Тестировщик,LIAN,Москва,2025-09-17T13:27:16+0300,,,,От 3 до 6 лет,Частичная занятость,Удаленная работа,,,,https://hh.ru/vacancy/125438077,2025-09-21 21:47:21.811675
125471252,219425,Специалист по дебиторской задолженности,Kokoc Group,Москва,2025-09-18T10:38:12+0300,,,,От 1 года до 3 лет,Полная занятость,Удаленная работа,,,,https://hh.ru/vacancy/125471252,2025-09-21 21:47:22.032643
125467191,1422589,Руководитель направления E-commerce / Маркетплейсы в торговую компанию,WIN Group,Москва,2025-09-18T09:39:21+0300,300000.0,,RUR,Более 6 лет,Полная занятость,Полный день,,,,https://hh.ru/vacancy/125467191,2025-09-21 21:47:22.254612
124591896,1993100,Product Designer (middle),Гриндата,Москва,2025-08-28T13:27:56+0300,,,,От 3 до 6 лет,Полная занятость,Удаленная работа,,,,https://hh.ru/vacancy/124591896,2025-09-21 21:47:22.464875
125401136,,Руководитель e-commerce отдела,Бренд косметики,Москва,2025-09-16T16:26:11+0300,,,,От 3 до 6 лет,Полная занятость,Удаленная работа,,,,https://hh.ru/vacancy/125401136,2025-09-21 21:47:22.717376
125074876,2680808,Коммерческий директор (стройматериалы),ПРАВИЛЬНЫЙ СОТРУДНИК,Москва,2025-09-09T07:01:58+0300,400000.0,600000.0,RUR,От 3 до 6 лет,Полная занятость,Полный день,,,,https://hh.ru/vacancy/125074876,2025-09-21 21:47:22.926890
125295219,1272817,Категорийный менеджер,Paper Planes,Москва,2025-09-13T22:21:48+0300,180000.0,,RUR,От 3 до 6 лет,Полная занятость,Полный день,,,,https://hh.ru/vacancy/125295219,2025-09-21 21:47:23.166711
125525348,1389017,Младший менеджер по закупкам,Мир Магнитов,Москва,2025-09-19T12:15:35+0300,60000.0,80000.0,RUR,От 1 года до 3 лет,Полная занятость,Удаленная работа,,,,https://hh.ru/vacancy/125525348,2025-09-21 21:47:23.405570
125332115,9757724,Product Manager,HuntIT,Москва,2025-09-15T13:40:48+0300,,,,От 1 года до 3 лет,Полная занятость,Удаленная работа,,,,https://hh.ru/vacancy/125332115,2025-09-21 21:47:23.663976
125161642,5579774,Директор по информационным технологиям (CIO),БПК,Москва,2025-09-19T15:04:25+0300,400000.0,,RUR,От 3 до 6 лет,Полная занятость,Полный день,,,,https://hh.ru/vacancy/125161642,2025-09-21 21:47:24.124526
125424441,97943,Системный аналитик/Senior System Analyst (outstaff),Integrum,Москва,2025-09-17T10:32:07+0300,,,,От 3 до 6 лет,Полная занятость,Удаленная работа,,,,https://hh.ru/vacancy/125424441,2025-09-21 21:47:24.353395
125476574,2678905,Директор по операционному маркетингу,Aitas KZ,Москва,2025-09-18T11:50:44+0300,,,,Более 6 лет,Полная занятость,Полный день,,,,https://hh.ru/vacancy/125476574,2025-09-21 21:47:24.589430
125260351,9938436,Руководитель отдела продаж,HR-Stalker,Москва,2025-09-12T10:03:05+0300,200000.0,,RUR,От 1 года до 3 лет,Полная занятость,Полный день,,,,https://hh.ru/vacancy/125260351,2025-09-21 21:47:24.809953
123138877,981493,Аналитик данных/BI аналитик,СТС,Москва,2025-09-18T21:22:40+0300,,,,От 1 года до 3 лет,Полная занятость,Полный день,"['Power BI', 'SQL', 'Tableau']","<p><em><strong>ООО «СТС» - основана в 1991 году. Одна из крупнейших российских компаний с собственным производством. СТС - инжиниринговая компания полного цикла. Основные направления деятельности: разработка, производство и применение технологий систем преднапряжения железобетонных конструкций при строительстве зданий и сооружений.</strong><br /><br />СТС приняла участие в более чем 500 объектах на территории стран РФ и СНГ: промышленно-гражданское строительство (офисы, паркинги, стадионы, логистические центры и т.д.), инфраструктурные объекты (мосты, путепроводы), атомные электростанции и др.</em></p> <p><strong>Чем предстоит заниматься:</strong></p> <ul> <li>Разработка дашбордов по заданию бизнес-подразделений в системе 1С:Аналитика;</li> <li>Управление пулом дашбордов в контексте продукта (сбор требований, ведение бэклогов исправлений и идей, периодическая оптимизация по запросу);</li> <li>Предоставление консультаций и рекомендаций по интерпретации данных;</li> <li>Презентация результатов анализа руководству и заинтересованным сторонам.</li> </ul> <p><strong>Для нас важно:</strong></p> <ul> <li>Опыт работы с Power BI, Tableau, 1С Аналитика для создания интерактивных отчетов и дашбордов;</li> <li>Знание SQL для работы с базами данных и извлечение данных будет являться преимуществом;</li> <li>Знание 1С УТ, 1С ERP, 1С УНФ.</li> </ul> <p><strong>Мы предлагаем:</strong></p> <ul> <li>Оформление с первого дня по ТК РФ;</li> <li>Конкурентную заработную плату (фиксированную часть и годовой бонус);</li> <li>Возможности для профессионального роста и обучения;</li> <li>Работу в динамичной среде с современными технологиями;</li> <li>Дружный коллектив и комфортные условия труда;</li> <li>Повышение квалификации за счет компании;</li> <li>Компенсация занятий спортом;</li> <li>Отпуск 28 дней + три бонусных дня;</li> <li>Корпоративная библиотека;</li> <li>Современный офис в 7-10 минутах пешком от м. Аннино или 13-15 минутах пешком от МЦД &quot;Красный Строитель&quot;;</li> <li>График работы - пятидневная рабочая неделя с 8:00 до 17:00, в пятницу до 15:45, выходные дни суббота, воскресенье.<br /><br /><em>Мы ценим инициативность, ответственность и стремление к постоянному профессиональному росту. Если вы готовы к новым интересным задачам и хотите реализовать свой потенциал в динамично развивающейся компании<strong> </strong>– мы будем рады видеть вас в нашей команде!</em></li> </ul>",[],https://hh.ru/vacancy/123138877,2025-09-21 21:47:25.053807
125292424,12044694,Junior Системный аналитик,Заровняева Юлия Юрьевна,Москва,2025-09-13T11:03:52+0300,70000.0,,RUR,Нет опыта,Полная занятость,Удаленная работа,[],"<p><strong>Мы — высококвалифицированная IT-команда, </strong>сотрудничающая с ведущими игроками в сферах финтеха и ритейла. Наши разработки существенно влияют на бизнес-процессы, а атмосфера в коллективе способствует профессиональному развитию.</p> <p><strong>Почему именно МЫ? </strong></p> <p>- Уникальные проекты — работаешь над реальными задачами для лидеров отрасли.</p> <p>- Обучение и карьерный рост — постоянные тренинги и поддержка более опытных коллег.</p> <p>- Удобные условия — возможность удаленной работы, гибкий график и четкое планирование задач.</p> <p><strong>Что ожидать от НАС? </strong></p> <p>- Удаленная работа — будь где угодно.</p> <p>- График — 5/2 (с 10:00 до 19:00).</p> <p>- Обучение за счет компании — курсы, тренинги, менторство.</p> <p>- Зарплата от 70 000 руб - оклад и показатели (конечная сумма будет обсуждаться на финальном этапе).</p> <p><strong>С чем ТЫ столкнешься? </strong></p> <p>- Изучение и оптимизация бизнес-процессов, формулирование потребностей.</p> <p>- Работа с базами данных, API и технической документацией.</p> <p>- Моделирование процессов с использованием BPMN/UML.</p> <p>- Сотрудничество с командой и клиентами. <strong> </strong></p> <p><strong>Почему именно ТЫ? </strong></p> <p>- У тебя есть основные знания: HTTP, REST API, JSON, SQL.</p> <p>- Ты способен(а) ясно излагать мысли и составлять документацию.</p> <p>- Ты интересуешься BPMN/UML, и есть желание в этом разобраться.</p> <p>- Открытость к обучению и развитию в области IT.</p> <p><strong>Дополнительные преимущества: </strong></p> <p>- Образование в технической или аналитической сфере.</p> <p>- Опыт работы в IT (даже минимальный).</p> <p><br /><strong>Готов начать работу в IT? Откликайся!</strong></p>",[],https://hh.ru/vacancy/125292424,2025-09-21 21:47:25.278136
125331049,2661,Аналитик BI,А101,Москва,2025-09-15T13:25:10+0300,,,,От 1 года до 3 лет,Полная занятость,Удаленная работа,,,,https://hh.ru/vacancy/125331049,2025-09-21 21:47:25.617129
125400260,9918838,Директор по маркетингу / Head of Marketing / CMO,Никифорова Ирина Николаевна,Москва,2025-09-16T16:13:49+0300,,2500.0,EUR,От 3 до 6 лет,Полная занятость,Удаленная работа,,,,https://hh.ru/vacancy/125400260,2025-09-21 21:47:25.849887
